t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,internet,queued_alerts,delivered_alerts,physical_p,physical_m,physical_u
19.4,0,0,0,0,0,1,2,0,0.41032880627435836,2.992012435799765,3.0006056450057006,0.0,0.0,0,1,1,0,1,0,0,0
19.5,0,0,0,0,0,1,2,0,0.8364274561001616,3.0127286671373974,3.0006056450057006,0.0,0.0,0,1,1,0,1,0,0,0
19.6,0,0,0,0,0,1,2,0,0.7436005810678857,2.969970344323836,3.0006056450057006,0.0,0.0,0,1,1,0,1,0,0,0
19.7,0,0,0,0,0,1,2,0,0.8850000572336787,3.0445954426771396,3.0006056450057006,0.0,0.0,0,1,1,0,1,0,0,0
19.8,0,0,0,0,0,1,2,0,0.4204925256389094,3.0048072326970887,3.0048072326970887,0.0,0.0,0,1,1,0,1,0,0,0
19.9,0,0,0,0,0,1,2,0,0.871731230792714,2.983901929804291,3.0048072326970887,0.0,0.0,0,1,1,0,1,0,0,0
20.0,0,0,0,0,0,1,2,0,0.2704636460403787,3.0085696761870477,3.0048072326970887,0.0,0.0,0,1,1,0,1,0,0,0
20.1,0,0,0,0,0,1,2,0,0.5665656604884712,2.9961847141983045,3.0048072326970887,0.0,0.0,0,1,1,0,1,0,0,0
20.2,0,0,0,0,0,1,2,0,0.36184040555556546,3.0209171562335504,3.0048072326970887,0.0,0.0,0,1,1,0,1,0,0,0
20.3,0,0,0,0,0,1,2,0,0.9487662052874514,3.0058904021908055,3.0058904021908055,0.0,0.0,0,1,1,0,1,0,0,0
20.4,0,0,0,0,0,1,2,0,0.765236264743134,2.9787143963501137,3.0058904021908055,0.0,0.0,0,1,1,0,1,0,0,0
20.5,0,0,0,0,0,1,2,0,0.5430944437762059,3.0081456611930126,3.0058904021908055,0.0,0.0,0,1,1,0,1,0,0,0
20.6,0,0,0,0,0,1,2,0,0.4534382034164914,3.0008666918623605,3.0058904021908055,0.0,0.0,0,1,1,0,1,0,0,0
20.7,0,0,0,0,0,1,2,0,0.2587709280878211,2.9878495597451535,3.0008666918623605,0.0,0.0,0,1,1,0,1,0,0,0
20.8,0,0,0,0,0,1,2,0,0.4820260124250673,2.996136780355645,2.996136780355645,0.0,0.0,0,1,1,0,1,0,0,0
20.9,0,0,0,0,0,1,2,0,0.5350921505910277,2.999553076505584,2.999553076505584,0.0,0.0,0,1,1,0,1,0,0,0
21.0,0,0,0,0,0,1,1,0,0.876497444631752,3.0303618294883607,2.999553076505584,0.0,0.0,0,1,1,0,1,0,0,0
21.1,0,0,0,0,0,1,1,0,0.7162119200076523,2.998849413375833,2.998849413375833,0.0,0.0,0,1,1,0,1,0,0,0
21.2,0,0,0,0,0,1,1,0,0.35596640005453933,2.9789101064572527,2.998849413375833,0.0,0.0,0,1,1,0,1,0,0,0
21.3,0,0,0,0,0,1,1,0,0.43192779472631865,3.0324211934024032,2.999553076505584,0.0,0.0,0,1,1,0,1,0,0,0
21.4,0,0,0,0,0,1,1,0,0.5241290050223301,2.987376916272206,2.998849413375833,0.0,0.0,0,1,1,0,1,0,0,0
21.5,0,0,0,0,0,1,1,0,0.2896175933762516,3.0003116393090874,2.998849413375833,0.0,0.0,0,1,1,0,1,0,0,0
21.6,0,0,0,0,0,1,1,0,0.19460203273707263,2.997955866595789,2.997955866595789,0.0,0.0,0,1,1,0,1,0,0,0
21.7,0,0,0,0,0,1,1,0,0.5406564275473216,2.973123308516255,2.997955866595789,0.0,0.0,0,1,1,0,1,0,0,0
21.8,0,0,0,0,0,1,1,0,0.3098547659333778,2.9875215273772397,2.9875215273772397,0.0,0.0,0,1,1,0,1,0,0,0
21.9,0,0,0,0,0,1,1,0,0.4223415323890461,2.9685757600275986,2.9875215273772397,0.0,0.0,0,1,1,0,1,0,0,0
22.0,0,0,0,0,0,1,1,0,0.6106831537414076,2.9556123381733745,2.973123308516255,0.0,0.0,0,1,1,0,1,0,0,0
22.1,0,0,0,0,0,1,1,0,0.3131616464734238,3.0101871023922335,2.973123308516255,0.0,0.0,0,1,1,0,1,0,0,0
22.2,0,0,0,0,0,1,1,0,0.44973015232382213,3.0011509345136544,2.9875215273772397,0.0,0.0,0,1,1,0,1,0,0,0
22.3,0,0,0,0,0,1,1,0,0.568870403992124,3.00784943614373,3.0011509345136544,0.0,0.0,0,1,1,0,1,0,0,0
22.4,0,0,0,0,0,1,1,0,0.37338858998040264,3.0132432536616465,3.00784943614373,0.0,0.0,0,1,1,0,1,0,0,0
22.5,0,0,0,0,0,1,1,0,0.3067840546497895,3.022912108103569,3.0101871023922335,0.0,0.0,0,1,1,0,1,0,0,0
22.6,0,0,0,0,0,1,1,0,0.392111806034232,2.9743630775399206,3.00784943614373,0.0,0.0,0,1,1,0,1,0,0,0
22.7,0,0,0,0,0,1,1,0,0.7687673740109784,3.026197850594221,3.0132432536616465,0.0,0.0,0,1,1,0,1,0,0,0
22.8,0,0,0,0,0,1,1,0,0.45057813696186677,2.971837385495797,3.0132432536616465,0.0,0.0,0,1,1,0,1,0,0,0
22.9,0,0,0,0,0,1,1,0,0.39877498336990364,3.0050631703287283,3.0050631703287283,0.0,0.0,0,1,1,0,1,0,0,0
23.0,0,0,0,0,0,1,1,0,1.0700218379279327,2.9954560652442406,2.9954560652442406,0.0,0.0,0,1,1,0,1,0,0,0
23.1,0,0,0,0,0,1,1,0,0.5484819870724453,3.0119328585629033,3.0050631703287283,0.0,0.0,0,1,1,0,1,0,0,0
23.2,0,0,0,0,0,1,1,0,0.4753774014072392,3.018611363704994,3.0050631703287283,0.0,0.0,0,1,1,0,1,0,0,0
23.3,0,0,0,0,0,1,1,0,1.4507851499697855,3.0332222940063365,3.0119328585629033,0.0,0.0,0,1,1,0,1,0,0,0
23.4,0,0,0,0,0,1,1,0,0.6054074922567432,2.980059226690367,3.0119328585629033,0.0,0.0,0,1,1,0,1,0,0,0
23.5,0,0,0,0,0,1,1,0,0.4377166221820013,2.9974635355287766,3.0119328585629033,0.0,0.0,0,1,1,0,1,0,0,0
23.6,0,0,0,0,0,1,1,0,0.5436741447290029,3.0004756145165716,3.0004756145165716,0.0,0.0,0,1,1,0,1,0,0,0
23.7,0,0,0,0,0,1,1,0,0.3600516699960531,3.021062556109998,3.0004756145165716,0.0,0.0,0,1,1,0,1,0,0,0
23.8,0,0,0,0,0,1,1,0,0.43825445002118996,2.9991443785410383,2.9991443785410383,0.0,0.0,0,1,1,0,1,0,0,0
23.9,0,0,0,0,0,1,1,0,0.4035855259145822,3.039978467040248,3.0004756145165716,0.0,0.0,0,1,1,0,1,0,0,0
