t,A,V,P,M,U,health,state,score,audio_score,raw_distance,distance,motion_fraction,naive_fraction,fallback,server,internet,queued_alerts,delivered_alerts,physical_p,physical_m,physical_u
18.8,0,0,0,0,0,0,2,0,0.44970858571531463,2.968489538538976,2.992566339088698,0.0,0.0,0,1,1,0,1,0,0,0
18.9,0,0,0,0,0,0,2,0,0.5986176614700237,2.972380329309821,2.992566339088698,0.0,0.0,0,1,1,0,1,0,0,0
19.0,0,0,0,0,0,0,2,0,0.5021354897271355,2.9748187016851824,2.9748187016851824,0.0,0.0,0,1,1,0,1,0,0,0
19.1,0,0,0,0,0,0,2,0,0.6181116663970393,2.9969453845177094,2.9748187016851824,0.0,0.0,0,1,1,0,1,0,0,0
19.2,0,0,0,0,0,0,2,0,0.6518756590063409,3.0216603971782527,2.9748187016851824,0.0,0.0,0,1,1,0,1,0,0,0
19.3,0,0,0,0,0,0,2,0,0.46127300982503644,2.987125388737703,2.987125388737703,0.0,0.0,0,1,1,0,1,0,0,0
19.4,0,0,0,0,0,0,2,0,0.41032880627435836,2.979334733277923,2.987125388737703,0.0,0.0,0,1,1,0,1,0,0,0
19.5,0,0,0,0,0,0,2,0,0.8364274561001616,2.987694589330805,2.987694589330805,0.0,0.0,0,1,1,0,1,0,0,0
19.6,0,0,0,0,0,0,2,0,0.7436005810678857,2.9497027720915563,2.987125388737703,0.0,0.0,0,1,1,0,1,0,0,0
19.7,0,0,0,0,0,0,2,0,0.8850000572336787,3.0111958669069643,2.987125388737703,0.0,0.0,0,1,1,0,1,0,0,0
19.8,0,0,0,0,0,0,2,0,0.4204925256389094,2.9702409213486187,2.979334733277923,0.0,0.0,0,1,1,0,1,0,0,0
19.9,0,0,0,0,0,0,2,0,0.871731230792714,2.9849613671584367,2.9849613671584367,0.0,0.0,0,1,1,0,1,0,0,0
20.0,0,0,0,0,0,0,2,0,0.2704636460403787,3.002996962921123,2.9849613671584367,0.0,0.0,0,1,1,0,1,0,0,0
20.1,0,0,0,0,0,0,2,0,0.5665656604884712,2.99236212434886,2.99236212434886,0.0,0.0,0,1,1,0,1,0,0,0
20.2,0,0,0,0,0,0,2,0,0.36184040555556546,3.030408283940852,2.99236212434886,0.0,0.0,0,1,1,0,1,0,0,0
20.3,0,0,0,0,0,0,2,0,0.9487662052874514,3.040684666668992,3.002996962921123,0.0,0.0,0,1,1,0,1,0,0,0
20.4,0,0,0,0,0,0,2,0,0.765236264743134,2.9922534588822,3.002996962921123,0.0,0.0,0,1,1,0,1,0,0,0
20.5,0,0,0,0,0,0,2,0,0.5430944437762059,3.011144669515592,3.011144669515592,0.0,0.0,0,1,1,0,1,0,0,0
20.6,0,0,0,0,0,0,2,0,0.4534382034164914,3.013274636540269,3.013274636540269,0.0,0.0,0,1,1,0,1,0,0,0
20.7,0,0,0,0,0,0,2,0,0.2587709280878211,2.9642023536248834,3.011144669515592,0.0,0.0,0,1,1,0,1,0,0,0
20.8,0,0,0,0,0,0,2,0,0.4820260124250673,2.9915201843554065,2.9922534588822,0.0,0.0,0,1,1,0,1,0,0,0
20.9,0,0,0,0,0,0,2,0,0.5350921505910277,2.9972596870139037,2.9972596870139037,0.0,0.0,0,1,1,0,1,0,0,0
21.0,0,0,0,0,0,0,0,0,0.876497444631752,2.9816770333729194,2.9915201843554065,0.0,0.0,0,1,1,0,1,0,0,0
21.1,0,0,0,0,0,0,0,0,0.7162119200076523,3.006995540370627,2.9915201843554065,0.0,0.0,0,1,1,0,1,0,0,0
21.2,0,0,0,0,0,0,0,0,0.35596640005453933,2.992168246748436,2.992168246748436,0.0,0.0,0,1,1,0,1,0,0,0
21.3,0,0,0,0,0,0,0,0,0.43192779472631865,3.0340326606576387,2.9972596870139037,0.0,0.0,0,1,1,0,1,0,0,0
21.4,0,0,0,0,0,0,0,0,0.5241290050223301,2.995627619817838,2.995627619817838,0.0,0.0,0,1,1,0,1,0,0,0
21.5,0,0,0,0,0,0,0,0,0.2896175933762516,2.9625772102513053,2.995627619817838,0.0,0.0,0,1,1,0,1,0,0,0
21.6,0,0,0,0,0,0,0,0,0.19460203273707263,3.0006192477915063,2.995627619817838,0.0,0.0,0,1,1,0,1,0,0,0
21.7,0,0,0,0,0,0,0,0,0.5406564275473216,2.975040804761732,2.995627619817838,0.0,0.0,0,1,1,0,1,0,0,0
21.8,0,0,0,0,0,0,0,0,0.3098547659333778,3.0370288385699378,2.995627619817838,0.0,0.0,0,1,1,0,1,0,0,0
21.9,0,0,0,0,0,0,0,0,0.4223415323890461,3.0191594341333476,3.0006192477915063,0.0,0.0,0,1,1,0,1,0,0,0
22.0,0,0,0,0,0,0,0,0,0.6106831537414076,2.991483018519075,3.0006192477915063,0.0,0.0,0,1,1,0,1,0,0,0
22.1,0,0,0,0,0,0,0,0,0.3131616464734238,2.9513710948971226,2.991483018519075,0.0,0.0,0,1,1,0,1,0,0,0
22.2,0,0,0,0,0,0,0,0,0.44973015232382213,3.005515421052035,3.005515421052035,0.0,0.0,0,1,1,0,1,0,0,0
22.3,0,0,0,0,0,0,0,0,0.568870403992124,2.999661845961927,2.999661845961927,0.0,0.0,0,1,1,0,1,0,0,0
22.4,0,0,0,0,0,0,0,0,0.37338858998040264,2.9713484330217743,2.991483018519075,0.0,0.0,0,1,1,0,1,0,0,0
22.5,0,0,0,0,0,0,0,0,0.3067840546497895,2.988514052430567,2.988514052430567,0.0,0.0,0,1,1,0,1,0,0,0
22.6,0,0,0,0,0,0,0,0,0.392111806034232,3.00307392122991,2.999661845961927,0.0,0.0,0,1,1,0,1,0,0,0
22.7,0,0,0,0,0,0,0,0,0.7687673740109784,3.0212308509378465,2.999661845961927,0.0,0.0,0,1,1,0,1,0,0,0
22.8,0,0,0,0,0,0,0,0,0.45057813696186677,3.0191015266904335,3.00307392122991,0.0,0.0,0,1,1,0,1,0,0,0
22.9,0,0,0,0,0,0,0,0,0.39877498336990364,2.978183427126361,3.00307392122991,0.0,0.0,0,1,1,0,1,0,0,0
23.0,0,0,0,0,0,0,0,0,1.0700218379279327,2.990089868453395,3.00307392122991,0.0,0.0,0,1,1,0,1,0,0,0
23.1,0,0,0,0,0,0,0,0,0.5484819870724453,3.0200538041879192,3.0191015266904335,0.0,0.0,0,1,1,0,1,0,0,0
23.2,0,0,0,0,0,0,0,0,0.4753774014072392,3.0153558275772965,3.0153558275772965,0.0,0.0,0,1,1,0,1,0,0,0
23.3,0,0,0,0,0,0,0,0,1.4507851499697855,3.0489141920796583,3.0153558275772965,0.0,0.0,0,1,1,0,1,0,0,0
23.4,0,0,0,0,0,0,0,0,0.6054074922567432,3.0028104480380517,3.0153558275772965,0.0,0.0,0,1,1,0,1,0,0,0
23.5,0,0,0,0,0,0,0,0,0.4377166221820013,3.0417250187487768,3.0200538041879192,0.0,0.0,0,1,1,0,1,0,0,0
23.6,0,0,0,0,0,0,0,0,0.5436741447290029,3.0115782116304586,3.0153558275772965,0.0,0.0,0,1,1,0,1,0,0,0
23.7,0,0,0,0,0,0,0,0,0.3600516699960531,3.0026128259710423,3.0115782116304586,0.0,0.0,0,1,1,0,1,0,0,0
23.8,0,0,0,0,0,0,0,0,0.43825445002118996,2.9758421745423735,3.0028104480380517,0.0,0.0,0,1,1,0,1,0,0,0
23.9,0,0,0,0,0,0,0,0,0.4035855259145822,2.992943320298041,3.0026128259710423,0.0,0.0,0,1,1,0,1,0,0,0
